frame.time_epoch,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,frame.len
1762117354.495800640,192.168.0.178,181.213.132.3,,50751,,53,94
1762117354.497357422,192.168.0.178,181.213.132.3,,40671,,53,86
1762117354.505557830,181.213.132.3,192.168.0.178,,53,,60210,296
1762117354.508975137,181.213.132.3,192.168.0.178,,53,,50751,286
1762117354.512777062,181.213.132.3,192.168.0.178,,53,,40671,232
1762117355.010843649,192.168.0.178,181.213.132.3,,56717,,53,85
1762117355.013892672,192.168.0.178,181.213.132.3,,44191,,53,85
1762117355.014206168,192.168.0.178,181.213.132.3,,52154,,53,85
1762117355.033129910,192.168.0.178,181.213.132.3,,47260,,53,93
1762117355.058903995,181.213.132.3,192.168.0.178,,53,,56717,219
1762117355.059301706,192.168.0.178,181.213.132.3,,60425,,53,97
1762117355.059583676,192.168.0.178,181.213.132.3,,59532,,53,97
1762117355.081325427,192.168.0.178,181.213.132.3,,38023,,53,100
1762117355.081667798,192.168.0.178,181.213.132.3,,47950,,53,100
1762117355.082401591,192.168.0.178,181.213.132.3,,53404,,53,100
1762117355.085353202,181.213.132.3,192.168.0.178,,53,,44191,189
1762117355.089607290,192.168.0.178,181.213.132.3,,49893,,53,78
1762117355.089839411,192.168.0.178,181.213.132.3,,35390,,53,78
1762117355.092004233,192.168.0.178,181.213.132.3,,36694,,53,78
1762117355.093802051,181.213.132.3,192.168.0.178,,53,,52154,213
1762117355.104411069,192.168.0.178,181.213.132.3,,36695,,53,97
1762117355.136788875,181.213.132.3,192.168.0.178,,53,,47260,158
1762117355.191437375,181.213.132.3,192.168.0.178,,53,,60425,113
1762117355.197561246,181.213.132.3,192.168.0.178,,53,,59532,154
1762117355.202214096,181.213.132.3,192.168.0.178,,53,,38023,116
1762117355.206903111,192.168.0.178,239.255.255.250,,38736,,1900,210
1762117355.211727033,181.213.132.3,192.168.0.178,,53,,47950,128
1762117355.224692750,192.168.0.112,239.255.255.250,,52182,,1900,210
1762117355.260292146,181.213.132.3,192.168.0.178,,53,,53404,150
1762117355.266205975,181.213.132.3,192.168.0.178,,53,,49893,110
1762117355.268994748,181.213.132.3,192.168.0.178,,53,,35390,142
1762117355.272521595,181.213.132.3,192.168.0.178,,53,,36694,142
1762117355.279874169,181.213.132.3,192.168.0.178,,53,,36695,125
1762117355.373632569,192.168.0.178,181.213.132.3,,42563,,53,85
1762117355.374567851,192.168.0.178,181.213.132.3,,43387,,53,85
1762117355.374949381,192.168.0.178,181.213.132.3,,46572,,53,85
1762117355.413063543,192.168.0.209,192.168.0.178,,1900,,38736,380
1762117355.416980071,181.213.132.3,192.168.0.178,,53,,42563,175
1762117355.428512806,181.213.132.3,192.168.0.178,,53,,43387,101
1762117355.435130656,181.213.132.3,192.168.0.178,,53,,46572,175
1762117355.531796162,192.168.0.178,181.213.132.3,,34539,,53,104
1762117355.532026732,192.168.0.178,181.213.132.3,,51458,,53,102
1762117355.532376352,192.168.0.178,181.213.132.3,,45451,,53,104
1762117355.532593850,192.168.0.178,181.213.132.3,,60553,,53,102
1762117355.553622460,181.213.132.3,192.168.0.178,,53,,34539,150
1762117355.554881539,181.213.132.3,192.168.0.178,,53,,51458,118
1762117355.557952025,181.213.132.3,192.168.0.178,,53,,45451,162
1762117355.560657195,181.213.132.3,192.168.0.178,,53,,60553,130
1762117355.573670286,192.168.0.178,181.213.132.3,,53751,,53,102
1762117355.574335896,192.168.0.178,181.213.132.3,,51537,,53,102
1762117355.590172322,181.213.132.3,192.168.0.178,,53,,53751,118
1762117355.605424869,181.213.132.3,192.168.0.178,,53,,51537,130
1762117355.970905746,192.168.0.178,181.213.132.3,,38057,,53,90
1762117355.974220115,192.168.0.178,181.213.132.3,,59880,,53,90
1762117355.974725828,192.168.0.178,181.213.132.3,,55262,,53,90
1762117355.979407848,192.168.0.178,181.213.132.3,,34153,,53,85
1762117355.979786975,192.168.0.178,181.213.132.3,,51442,,53,85
1762117355.984161842,192.168.0.178,181.213.132.3,,59141,,53,85
1762117355.987110690,192.168.0.178,181.213.132.3,,50569,,53,89
1762117355.987548925,192.168.0.178,181.213.132.3,,40945,,53,89
1762117355.987827451,192.168.0.178,181.213.132.3,,36282,,53,89
1762117356.113613771,192.168.0.178,181.213.132.3,,56896,,53,95
1762117356.118796051,192.168.0.178,181.213.132.3,,40764,,53,94
1762117356.119921464,192.168.0.178,181.213.132.3,,40508,,53,94
1762117356.120562769,192.168.0.178,181.213.132.3,,42117,,53,94
1762117356.121639827,192.168.0.178,181.213.132.3,,59617,,53,93
1762117356.122279683,192.168.0.178,181.213.132.3,,50093,,53,95
1762117356.122805411,192.168.0.178,181.213.132.3,,39219,,53,95
1762117356.123679122,192.168.0.178,181.213.132.3,,55336,,53,86
1762117356.123973640,192.168.0.178,181.213.132.3,,37364,,53,88
1762117356.124254384,192.168.0.178,181.213.132.3,,49165,,53,93
1762117356.124666400,192.168.0.178,181.213.132.3,,50011,,53,88
1762117356.124872265,192.168.0.178,181.213.132.3,,36884,,53,86
1762117356.125065643,192.168.0.178,181.213.132.3,,60483,,53,88
1762117356.125342104,192.168.0.178,181.213.132.3,,36733,,53,86
1762117356.125595516,192.168.0.178,181.213.132.3,,48170,,53,88
1762117356.125809247,192.168.0.178,181.213.132.3,,52615,,53,88
1762117356.145039593,192.168.0.178,181.213.132.3,,44838,,53,88
1762117356.145430027,192.168.0.178,181.213.132.3,,42436,,53,98
1762117356.145787174,192.168.0.178,181.213.132.3,,35944,,53,98
1762117356.164005511,192.168.0.178,181.213.132.3,,47118,,53,90
1762117356.164690642,192.168.0.178,181.213.132.3,,40773,,53,90
1762117356.168488698,192.168.0.178,181.213.132.3,,43921,,53,91
1762117356.170025546,192.168.0.178,181.213.132.3,,34069,,53,91
1762117356.170819669,192.168.0.178,181.213.132.3,,34872,,53,91
1762117356.175934292,192.168.0.178,181.213.132.3,,46806,,53,95
1762117356.176131653,192.168.0.178,181.213.132.3,,39897,,53,95
1762117356.176406376,192.168.0.178,181.213.132.3,,38976,,53,95
1762117356.207876572,192.168.0.178,239.255.255.250,,38736,,1900,210
1762117356.220537625,192.168.0.178,181.213.132.3,,38757,,53,93
1762117356.242184772,192.168.0.112,239.255.255.250,,52182,,1900,210
1762117356.257931149,192.168.0.178,181.213.132.3,,48623,,53,84
1762117356.258208054,192.168.0.178,181.213.132.3,,46164,,53,84
1762117356.258544314,192.168.0.178,181.213.132.3,,58632,,53,84
1762117356.298701879,192.168.0.178,181.213.132.3,,57568,,53,86
1762117356.299292242,192.168.0.178,181.213.132.3,,59748,,53,86
1762117356.299704816,192.168.0.178,181.213.132.3,,56012,,53,86
1762117356.369131179,192.168.0.178,181.213.132.3,,45498,,53,85
1762117356.370088337,192.168.0.178,181.213.132.3,,40660,,53,93
1762117356.371044926,192.168.0.178,181.213.132.3,,54757,,53,85
1762117356.371675527,192.168.0.178,181.213.132.3,,36228,,53,93
1762117356.372181029,192.168.0.178,181.213.132.3,,57832,,53,85
1762117356.383778542,192.168.0.178,181.213.132.3,,44060,,53,93
1762117356.384045370,192.168.0.178,181.213.132.3,,49930,,53,93
1762117356.387276849,192.168.0.178,181.213.132.3,,60619,,53,93
1762117356.400993447,192.168.0.178,181.213.132.3,,40713,,53,86
1762117356.401320597,192.168.0.178,181.213.132.3,,43259,,53,86
1762117356.403148397,192.168.0.178,181.213.132.3,,51781,,53,86
1762117356.465804841,192.168.0.178,181.213.132.3,,43362,,53,96
1762117356.467008329,192.168.0.178,181.213.132.3,,43591,,53,96
1762117356.467625233,192.168.0.178,181.213.132.3,,56560,,53,96
1762117356.641878716,192.168.0.178,181.213.132.3,,59619,,53,88
1762117356.647720877,192.168.0.209,192.168.0.178,,1900,,38736,380
1762117357.111785115,192.168.0.178,181.213.132.3,,46066,,53,93
1762117357.208931146,192.168.0.178,239.255.255.250,,38736,,1900,210
1762117357.244233612,192.168.0.112,239.255.255.250,,52182,,1900,210
1762117357.305560105,192.168.0.209,192.168.0.178,,1900,,38736,380
1762117357.352173335,192.168.0.178,181.213.132.3,,41172,,53,85
1762117357.352512136,192.168.0.178,181.213.132.3,,56552,,53,85
1762117357.959732511,192.168.0.178,181.213.132.3,,53328,,53,87
1762117357.964120094,192.168.0.178,181.213.132.3,,33150,,53,87
1762117357.964569478,192.168.0.178,181.213.132.3,,34304,,53,87
1762117358.210635273,192.168.0.178,239.255.255.250,,38736,,1900,210
1762117358.216848685,192.168.0.112,239.255.255.250,,52182,,1900,210
1762117358.287920326,192.168.0.178,181.213.132.3,,56553,,53,84
1762117358.288185407,192.168.0.178,181.213.132.3,,34477,,53,84
1762117358.288427771,192.168.0.178,181.213.132.3,,33812,,53,84
1762117358.289605092,192.168.0.178,181.213.132.3,,50412,,53,84
1762117358.289880043,192.168.0.178,181.213.132.3,,50276,,53,84
1762117358.290173823,192.168.0.178,181.213.132.3,,51719,,53,84
1762117358.322844606,192.168.0.178,181.213.132.3,,41013,,53,95
1762117358.323134449,192.168.0.178,181.213.132.3,,33331,,53,95
1762117358.323634863,192.168.0.178,181.213.132.3,,39676,,53,95
1762117358.334346251,192.168.0.178,181.213.132.3,,44109,,53,90
1762117358.334928945,192.168.0.178,181.213.132.3,,34035,,53,90
1762117358.335330866,192.168.0.178,181.213.132.3,,38240,,53,90
1762117358.374758436,192.168.0.178,181.213.132.3,,58074,,53,87
1762117358.375100949,192.168.0.178,181.213.132.3,,51042,,53,87
1762117358.375619063,192.168.0.178,181.213.132.3,,48814,,53,87
1762117358.383934723,192.168.0.209,192.168.0.178,,1900,,38736,380
1762117358.477928791,192.168.0.178,181.213.132.3,,38938,,53,92
1762117358.478551697,192.168.0.178,181.213.132.3,,53028,,53,92
1762117358.484622942,192.168.0.178,181.213.132.3,,36318,,53,94
1762117358.606300093,192.168.0.178,181.213.132.3,,58522,,53,106
1762117358.610432427,192.168.0.178,181.213.132.3,,38709,,53,106
1762117358.615356104,192.168.0.178,181.213.132.3,,45183,,53,105
1762117358.616668828,192.168.0.178,181.213.132.3,,36039,,53,105
1762117358.646234942,192.168.0.178,181.213.132.3,,55147,,53,89
1762117358.646595334,192.168.0.178,181.213.132.3,,55661,,53,89
1762117358.927599300,192.168.0.178,181.213.132.3,,59610,,53,97
1762117358.931885355,192.168.0.178,181.213.132.3,,58468,,53,97
1762117358.932749039,192.168.0.178,181.213.132.3,,38200,,53,97
1762117358.984610430,192.168.0.178,181.213.132.3,,47235,,53,112
1762117358.997015070,192.168.0.178,181.213.132.3,,57278,,53,87
1762117358.999738249,192.168.0.178,181.213.132.3,,59960,,53,87
1762117359.000518222,192.168.0.178,181.213.132.3,,51015,,53,87
1762117359.042527587,192.168.0.178,181.213.132.3,,42476,,53,96
1762117359.045778835,192.168.0.178,181.213.132.3,,58840,,53,96
1762117359.239865676,192.168.0.178,181.213.132.3,,60963,,53,84
1762117359.243300232,192.168.0.178,181.213.132.3,,53837,,53,84
1762117359.243914891,192.168.0.178,181.213.132.3,,39702,,53,84
1762117359.277531936,192.168.0.178,181.213.132.3,,41706,,53,93
1762117359.789551000,192.168.0.178,181.213.132.3,,56891,,53,88
1762117359.794078953,192.168.0.178,181.213.132.3,,58894,,53,88
1762117359.794630094,192.168.0.178,181.213.132.3,,46832,,53,84
1762117359.794858793,192.168.0.178,181.213.132.3,,45565,,53,84
1762117359.795076679,192.168.0.178,181.213.132.3,,37153,,53,84
1762117359.844603364,192.168.0.178,181.213.132.3,,33615,,53,98
1762117359.844806748,192.168.0.178,181.213.132.3,,32966,,53,98
1762117360.017472830,192.168.0.178,181.213.132.3,,43450,,53,91
1762117360.021004887,192.168.0.178,181.213.132.3,,36931,,53,91
1762117360.021394723,192.168.0.178,181.213.132.3,,48599,,53,91
1762117360.082408193,192.168.0.178,181.213.132.3,,45391,,53,95
1762117360.199436467,192.168.0.178,181.213.132.3,,51885,,53,98
1762117360.200067426,192.168.0.178,181.213.132.3,,60325,,53,98
1762117360.205934046,192.168.0.178,181.213.132.3,,38326,,53,84
1762117360.206408966,192.168.0.178,181.213.132.3,,58696,,53,84
1762117360.206665289,192.168.0.178,181.213.132.3,,44103,,53,84
1762117360.548696444,192.168.0.178,181.213.132.3,,49986,,53,90
1762117360.551497647,192.168.0.178,181.213.132.3,,48295,,53,92
1762117360.551727661,192.168.0.178,181.213.132.3,,55073,,53,90
1762117360.552203693,192.168.0.178,181.213.132.3,,34085,,53,92
1762117360.552583595,192.168.0.178,181.213.132.3,,39935,,53,90
1762117360.566345009,192.168.0.178,181.213.132.3,,56768,,53,88
1762117360.566675208,192.168.0.178,181.213.132.3,,55691,,53,88
1762117360.881915033,192.168.0.178,181.213.132.3,,38311,,53,96
1762117360.882156330,192.168.0.178,181.213.132.3,,40961,,53,96
1762117360.882374950,192.168.0.178,181.213.132.3,,59592,,53,96
1762117360.984852273,192.168.0.178,181.213.132.3,,52709,,53,96
1762117361.014444249,192.168.0.178,181.213.132.3,,37756,,53,88
1762117361.014864170,192.168.0.178,181.213.132.3,,57189,,53,88
1762117361.153493145,192.168.0.178,181.213.132.3,,38299,,53,86
1762117361.156134882,192.168.0.178,181.213.132.3,,58109,,53,86
1762117361.156490932,192.168.0.178,181.213.132.3,,57638,,53,86
1762117362.069423068,,,,53,,33249,127
1762117362.087334549,,,,53,,33584,171
1762117362.088670663,,,,53,,50360,171
1762117362.090186142,,,,53,,60264,204
1762117362.091643290,,,,53,,33878,193
1762117362.093342013,,,,53,,40432,217
1762117362.095006669,,,,53,,50013,234
1762117362.097190245,,,,53,,46377,364
1762117362.098782742,,,,53,,47873,234
1762117362.100275776,,,,53,,54653,183
1762117362.101726010,,,,53,,51445,176
1762117362.103143412,,,,53,,56248,176
1762117362.478591996,,,,53,,54875,163
1762117362.481651551,,,,53,,32825,208
1762117362.487438741,,,,53,,54044,208
1762117362.488855205,,,,53,,46496,177
1762117362.490359668,,,,53,,48702,177
1762117362.493458835,,,,53,,60463,163
1762117362.496307041,,,,53,,41467,132
1762117362.681184802,,,,53,,48908,124
1762117362.682536434,,,,53,,48490,136
1762117362.988964167,,,,53,,57219,249
1762117362.998701000,,,,53,,48852,249
1762117363.000242032,,,,53,,43401,219
1762117363.001903375,,,,53,,55397,217
1762117363.003529844,,,,53,,54796,217
1762117363.398733644,,,,53,,36778,124
1762117363.401307753,,,,53,,47702,201
1762117363.402957904,,,,53,,46931,201
1762117363.476769918,,,,53,,55058,229
1762117363.493257287,,,,53,,60831,202
1762117363.510441732,,,,53,,52997,243
1762117363.521220995,,,,53,,44698,141
1762117363.528231324,,,,53,,36081,218
1762117363.532036166,,,,53,,43513,218
1762117363.568987292,,,,53,,35011,198
1762117363.572764885,,,,53,,49497,177
1762117364.421950592,,,,53,,35866,124
1762117364.430307455,,,,53,,51613,136
1762117364.628075791,,,,53,,54370,278
1762117364.629913308,,,,53,,50156,214
1762117364.631213508,,,,53,,36741,127
1762117364.727691093,,,,53,,33241,151
1762117364.731491212,,,,53,,58960,265
1762117364.764814860,,,,53,,33680,170
1762117364.770926220,,,,53,,48565,182
1762117364.774018748,,,,53,,37166,139
1762117364.843793960,,,,53,,39418,151
1762117365.241400750,,,,53,,57281,166
1762117365.242525201,,,,53,,55042,117
1762117365.243912912,,,,53,,58132,166
1762117365.245303692,,,,53,,51474,157
1762117365.246914358,,,,53,,41353,199
1762117365.263439596,,,,53,,43532,199
1762117365.362014636,,,,53,,38941,121
1762117365.372089525,,,,53,,58702,133
1762117365.390336747,,,,53,,43710,177
1762117365.408457810,,,,53,,47861,177
1762117366.471980420,,,,53,,44118,124
1762117366.475469252,,,,53,,46058,136
1762117366.477073758,,,,53,,41007,192
1762117366.478516345,,,,53,,58169,192
1762117366.503048883,,,,53,,39380,227
1762117366.504557688,,,,53,,40878,180
1762117366.506209457,,,,53,,36531,227
1762117366.513868928,,,,53,,54680,192
1762117366.515363407,,,,53,,45133,192
1762117366.880412554,,,,53,,44379,307
1762117366.882135846,,,,53,,58890,275
1762117366.884060214,,,,53,,51265,299
1762117366.963856586,,,,53,,50949,175
1762117366.988524892,,,,,,,86
1762117366.988555216,,,,,,,78
1762117367.042028178,,,,53,,46514,238
1762117367.053718704,,,,53,,38308,262
1762117367.072472532,,,,53,,45022,288
1762117367.138359222,,,,53,,33154,237
1762117367.145361992,,,,53,,58926,301
1762117367.155694081,,,,53,,39703,325
1762117367.170332782,,,,53,,46755,316
1762117367.211184202,,,,53,,48572,175
1762117367.312776064,,,,53,,34998,170
1762117367.320768658,,,,53,,37640,176
1762117367.337104943,,,,53,,55225,150
1762117367.382681775,,,,53,,40195,140
1762117367.392752280,,,,53,,56043,164
1762117367.407964247,,,,53,,53592,178
1762117368.931121477,,,,53,,55466,237
1762117369.952666919,,,,53,,52711,176
1762117369.957223864,,,,53,,45047,170
1762117369.960149080,,,,53,,57508,182
1762117369.970713934,,,,53,,35347,181
1762117369.972161635,,,,53,,58298,180
1762117369.973750892,,,,53,,50770,228
1762117369.975025886,,,,53,,39756,136
1762117369.976545822,,,,53,,51541,160
1762117370.008983652,,,,53,,60670,135
1762117370.011672457,,,,53,,52902,159
1762117370.013024720,,,,53,,38650,160
1762117370.014848308,,,,53,,57933,280
1762117370.016460194,,,,53,,51159,216
1762117370.043071476,,,,53,,42024,306
1762117370.058439551,,,,53,,45357,226
1762117370.117534691,,,,53,,35928,170
1762117370.120588910,,,,53,,42736,176
1762117370.122163107,,,,53,,34608,182
1762117370.258849939,,,,53,,57116,129
1762117370.260246720,,,,53,,49790,138
1762117370.261452871,,,,53,,38905,150
1762117370.275368406,,,,53,,60617,141
1762117370.328339349,,,,53,,58439,138
1762117370.463733702,,,,53,,45165,170
1762117370.465191643,,,,53,,33304,182
1762117370.979078384,,,,53,,52884,287
1762117370.980724028,,,,53,,44688,237
1762117370.982546357,,,,53,,46608,261
1762117370.984244488,,,,53,,36188,237
1762117370.985858063,,,,53,,56976,237
1762117370.987565332,,,,53,,40106,261
1762117371.447440221,192.168.0.178,181.213.132.2,,45466,,53,93
1762117371.449997610,192.168.0.178,181.213.132.2,,50742,,53,93
1762117371.450077088,192.168.0.178,181.213.132.2,,37141,,53,93
1762117371.941742735,192.168.0.178,181.213.132.2,,60977,,53,100
1762117371.978002073,,,54776,,80,,94
1762117372.307863367,,,80,,54776,,94
1762117372.307891292,,,54776,,80,,86
1762117372.307996486,,,54776,,80,,174
1762117372.615594963,,,80,,54776,,271
1762117372.615627026,,,54776,,80,,86
1762117372.632073029,,,54776,,80,,86
1762117372.638591503,,,80,,54776,,86
1762117372.638612751,,,54776,,80,,86
1762117372.928812833,,,80,,54776,,86
1762117375.380620145,192.168.0.1,239.255.255.250,,53336,,1900,401
1762117375.383289928,192.168.0.1,239.255.255.250,,53336,,1900,473
1762117375.389788150,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117375.392444337,192.168.0.1,239.255.255.250,,53336,,1900,469
1762117375.394788122,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117375.397348267,192.168.0.1,239.255.255.250,,53336,,1900,449
1762117375.399719893,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117375.402336267,192.168.0.1,239.255.255.250,,53336,,1900,481
1762117375.404939700,192.168.0.1,239.255.255.250,,53336,,1900,463
1762117375.407490340,192.168.0.1,239.255.255.250,,53336,,1900,465
1762117376.735602830,192.168.0.178,181.213.132.3,,38328,,53,93
1762117376.738219272,192.168.0.178,181.213.132.3,,60066,,53,93
1762117376.738346843,192.168.0.178,181.213.132.3,,54608,,53,93
1762117392.464616981,192.168.0.178,181.213.132.2,,35132,,53,93
1762117392.467307217,192.168.0.178,181.213.132.2,,32897,,53,93
1762117392.467370733,192.168.0.178,181.213.132.2,,46056,,53,93
1762117397.548389217,,,,,,,42
1762117397.560392762,,,,,,,42
1762117397.766693422,192.168.0.178,181.213.132.3,,50057,,53,93
1762117397.769131817,192.168.0.178,181.213.132.3,,38397,,53,93
1762117397.769244263,192.168.0.178,181.213.132.3,,51731,,53,93
1762117405.403154390,192.168.0.1,239.255.255.250,,53336,,1900,401
1762117405.407738026,192.168.0.1,239.255.255.250,,53336,,1900,473
1762117405.429912347,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117405.499737030,192.168.0.1,239.255.255.250,,53336,,1900,469
1762117405.519895464,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117405.528547235,192.168.0.1,239.255.255.250,,53336,,1900,449
1762117405.543402409,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117405.548320060,192.168.0.1,239.255.255.250,,53336,,1900,481
1762117405.576779840,192.168.0.1,239.255.255.250,,53336,,1900,463
1762117405.582080827,192.168.0.1,239.255.255.250,,53336,,1900,465
1762117413.549152387,192.168.0.178,181.213.132.2,,36178,,53,93
1762117413.551661539,192.168.0.178,181.213.132.2,,37192,,53,93
1762117413.551718545,192.168.0.178,181.213.132.2,,42094,,53,93
1762117418.808063800,192.168.0.178,181.213.132.3,,42618,,53,93
1762117418.810916164,192.168.0.178,181.213.132.3,,33945,,53,93
1762117418.811046617,192.168.0.178,181.213.132.3,,54057,,53,93
1762117420.538942075,192.168.0.1,224.0.0.1,,,,,46
1762117426.733714776,192.168.0.178,224.0.0.251,,,,,46
1762117428.780805339,192.168.0.178,239.255.255.250,,,,,46
1762117433.647714770,192.168.0.178,224.0.0.251,,5353,,5353,87
1762117433.659801023,,,,5353,,5353,107
1762117433.660348298,192.168.0.178,239.255.255.250,,44184,,1900,167
1762117433.688703948,192.168.0.112,239.255.255.250,,36578,,1900,167
1762117433.787153462,,,,53,,38344,175
1762117433.796670683,,,,53,,54204,163
1762117433.803915351,192.168.0.209,192.168.0.178,,1900,,44184,380
1762117433.842877772,,,,53,,42043,212
1762117433.854687714,,,,53,,38647,182
1762117433.874708099,,,,53,,52183,170
1762117433.886461114,,,,53,,39556,219
1762117433.898573759,,,,53,,40960,186
1762117433.945544608,,,,53,,51478,191
1762117434.336754751,192.168.0.178,181.213.132.2,,49323,,53,93
1762117434.336927204,192.168.0.178,181.213.132.2,,50386,,53,93
1762117434.336972247,192.168.0.178,181.213.132.2,,53646,,53,93
1762117434.337199900,192.168.0.178,181.213.132.2,,39063,,53,86
1762117434.337356137,192.168.0.178,181.213.132.2,,45031,,53,86
1762117434.363241597,,,,53,,48008,167
1762117434.366665686,192.168.0.178,181.213.132.2,,44478,,53,101
1762117434.619234578,192.168.0.178,181.213.132.2,,36311,,53,85
1762117434.619362670,192.168.0.178,181.213.132.2,,40052,,53,85
1762117434.619527272,192.168.0.178,181.213.132.2,,44306,,53,85
1762117435.388333259,192.168.0.1,239.255.255.250,,53336,,1900,401
1762117435.391003892,192.168.0.1,239.255.255.250,,53336,,1900,473
1762117435.394139963,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117435.426941686,192.168.0.178,181.213.132.2,,38857,,53,100
1762117435.427110680,192.168.0.178,181.213.132.2,,55169,,53,100
1762117435.427267506,192.168.0.178,181.213.132.2,,48317,,53,100
1762117435.557685649,192.168.0.1,239.255.255.250,,53336,,1900,469
1762117435.563444070,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117435.568872455,192.168.0.1,239.255.255.250,,53336,,1900,449
1762117435.571264867,192.168.0.1,239.255.255.250,,53336,,1900,410
1762117435.573884864,192.168.0.1,239.255.255.250,,53336,,1900,481
1762117435.770598433,192.168.0.1,239.255.255.250,,53336,,1900,463
1762117435.775818163,192.168.0.1,239.255.255.250,,53336,,1900,465
1762117436.756303478,192.168.0.178,181.213.132.2,,34834,,53,101
1762117436.756514737,192.168.0.178,181.213.132.2,,45864,,53,101
1762117436.756708827,192.168.0.178,181.213.132.2,,50692,,53,114
1762117439.445587533,192.168.0.178,181.213.132.3,,32793,,53,93
1762117439.445787651,192.168.0.178,181.213.132.3,,39631,,53,93
1762117439.445839078,192.168.0.178,181.213.132.3,,48593,,53,93
1762117439.532928949,,,,,,,86
1762117439.532952334,,,,,,,78
1762117439.533433345,,,,,,,42
1762117439.537659344,,,,,,,42
1762117439.537665526,,,,,,,42
1762117439.539791697,,,,,,,42
1762117439.566248683,,,,,,,42
1762117441.843933381,192.168.0.178,181.213.132.3,,37500,,53,103
1762117441.846832768,192.168.0.178,181.213.132.3,,36622,,53,103
1762117441.847049710,192.168.0.178,181.213.132.3,,45097,,53,103
1762117441.849952407,192.168.0.178,181.213.132.3,,60366,,53,116
1762117441.853068879,192.168.0.178,181.213.132.3,,39337,,53,125
1762117443.081161920,192.168.0.178,181.213.132.3,,51446,,53,106
1762117443.081372505,192.168.0.178,181.213.132.3,,43200,,53,106
1762117443.701476055,192.168.0.178,181.213.132.3,,60673,,53,95
1762117443.704108396,192.168.0.178,181.213.132.3,,37675,,53,95
1762117444.284887575,192.168.0.178,181.213.132.3,,36098,,53,108
1762117444.287667566,192.168.0.178,181.213.132.3,,35035,,53,108
1762117444.652397682,,,,,,,86
1762117444.677689994,,,,,,,78
1762117445.630637512,,,,53,,54699,132
1762117445.641617580,,,,53,,40503,197
1762117446.152376678,,,,53,,42376,196
1762117446.154180541,,,,53,,42823,259
1762117446.155839754,,,,53,,56593,218
1762117446.161703934,,,,53,,54857,166
1762117446.189343158,,,,53,,47427,214
1762117446.190851493,,,,53,,42571,182
1762117446.226941656,,,,53,,58750,136
1762117446.228232902,,,,53,,56873,161
1762117446.550858265,,,,53,,46164,250
1762117446.552340073,,,,53,,51414,163
1762117446.553813703,,,,53,,55897,206
1762117446.559475141,,,,53,,47364,250
1762117446.560911112,,,,53,,49576,134
1762117446.562263987,,,,53,,50896,158
1762117446.573894917,,,,53,,42332,160
1762117446.604835199,,,,53,,35229,172
1762117446.703973283,,,,53,,35983,189
1762117446.720733891,,,,53,,42915,155
1762117446.747859437,,,,53,,49691,332
1762117446.802455088,,,,53,,45744,252
1762117446.805484830,,,,53,,48231,166
1762117446.811212015,,,,53,,35307,117
1762117446.885722981,,,,53,,48794,166
1762117446.886718610,,,,53,,59795,236
1762117446.887559644,,,,53,,51668,177
1762117446.897090613,,,,53,,47289,291
1762117446.906802233,,,,53,,34621,387
1762117446.955763695,,,,53,,55055,136
1762117446.961346747,,,,53,,41652,160
1762117446.963135235,,,,53,,59442,250
1762117447.022945971,,,,53,,49602,209
1762117447.031708748,,,,53,,46121,233
1762117447.071143137,,,,53,,51888,122
1762117447.084969129,,,,53,,54092,134
1762117447.089871614,,,,53,,57497,178
1762117447.111748252,,,,53,,54836,156
1762117447.125070195,,,,53,,51797,178
1762117447.131477658,,,,53,,49652,159
1762117447.174421892,,,,53,,39869,196
1762117449.728851768,,,,53,,54243,155
1762117449.729763836,,,,53,,51751,129
1762117449.730714212,,,,53,,41425,332
1762117449.741657160,,,,53,,34230,306
1762117449.742614960,,,,53,,55796,252
1762117449.777273789,,,,53,,37390,306
1762117449.784980617,,,,53,,34885,226
1762117449.786756218,,,,,,,86
1762117449.786795933,,,,,,,78
1762117450.335467561,,,,53,,58914,159
1762117450.346137718,,,,53,,46727,278
1762117450.363353257,,,,53,,33641,214
1762117450.364493613,,,,53,,41314,168
1762117450.385659432,,,,53,,34898,127
1762117450.388347844,,,,53,,49473,139
1762117451.978583604,,,,53,,46255,133
1762117451.992554986,,,,53,,44942,124
1762117452.005772660,,,,53,,35208,136
1762117452.998285302,,,,53,,41065,143
1762117453.008954998,,,,53,,38530,134
1762117453.009800011,,,,53,,33522,146
1762117453.206163349,,,,53,,45512,163
1762117453.208934932,,,,53,,49472,122
1762117453.213971881,,,,53,,56578,134
1762117453.255229864,,,,53,,36475,130
1762117453.255948942,,,,53,,60955,121
1762117453.256677186,,,,53,,37788,133
1762117454.947747213,192.168.0.178,181.213.132.2,,49063,,53,93
1762117454.950777393,192.168.0.178,181.213.132.2,,57049,,53,93
1762117454.950934525,192.168.0.178,181.213.132.2,,51130,,53,93
